Node1 	Node2 	Distance	 Time	 Settled
115088	299352	18858	24	54519
310489	310021	11631	40	84618
164966	208516	10572	19	44017
37565	85646	97325	32	72404
275398	43411	78357	75	152169
211385	68930	95691	91	194730
307236	295524	17780	6	16468
252356	61527	62656	87	186185
219879	211470	51709	36	76266
155457	9250	29143	44	86327
265238	195866	24464	20	47382
133622	154209	66975	17	41860
144583	300564	23841	23	51430
61786	211666	62561	116	213624
150707	221718	26931	17	40558
125915	45559	143280	28	72137
224552	146699	19800	5	13206
143698	292813	24517	9	23904
240022	290815	15893	12	25946
237443	166865	26682	20	46314
45488	298016	75300	29	72766
196483	41028	35165	108	205999
150690	151754	54351	20	40619
151361	21360	201544	139	298842
208455	290286	12032	3	6458
28052	222789	256900	142	309943
2004	76215	68203	61	123344
168149	306516	38970	76	161101
104752	158561	50872	1	4283
159768	182786	84291	16	40941
43805	175074	75927	73	151624
101073	67974	111716	127	206745
261069	5118	81376	92	189697
100594	26286	118990	125	268023
190795	163987	30981	33	74084
13233	306806	128104	100	199864
172441	213160	34413	28	63852
21197	106560	52216	5	15014
204105	304059	14586	4	9112
161135	287829	97674	38	83662
59862	302010	45338	23	45440
249828	50651	83164	73	146762
57965	91087	111492	139	267015
93893	30103	72669	19	47655
48383	117633	32744	1	2742
75633	119961	45936	6	15887
233151	97720	59971	92	194248
278850	162026	70534	5	14346
285619	293433	6250	2	6866
178226	133384	52707	59	124204
161142	250772	164534	145	302109
35069	242672	51381	18	43985
89462	11137	91840	43	91670
271860	3770	67543	89	181719
103040	196833	53329	18	39411
106148	197711	69519	23	55842
81840	140684	97900	23	56697
109678	255424	24129	5	8177
141594	176132	40179	23	50972
208481	238122	25105	37	81856
39000	203657	54073	64	130010
197025	116750	15185	0	1573
44506	205876	78289	94	193482
37128	117614	95526	18	42533
24966	55752	51266	6	15442
201663	180833	19300	16	40226
113434	120098	102628	53	109296
266661	104593	58524	107	211698
124148	301676	91531	32	75595
178275	70347	90098	86	175258
244685	187649	69579	79	153561
147094	290881	17512	5	12676
155832	88197	30677	40	84753
66177	243782	90953	46	97726
31240	245985	37485	15	35794
96952	186153	52829	19	45572
44149	81964	62087	1	5238
70669	222751	108769	81	184037
177398	251519	29728	38	82126
142086	70645	74195	110	242192
85904	296337	102024	62	114394
308576	86134	53087	127	234805
56633	114592	42186	6	14844
148293	172778	53104	4	11084
87518	251569	40032	4	11436
86511	129245	88249	57	109646
74820	145645	58540	8	20466
49369	161791	133262	68	141563
296822	293255	16901	6	15359
200622	53686	47835	26	56869
18039	232738	121783	21	52061
247314	28735	154635	24	54212
121244	283360	28844	7	17009
267007	230778	36204	28	61571
262757	10941	24906	13	29223
121004	148232	62541	8	23575
196305	308591	52007	109	214939
68216	48985	61191	7	17260
214421	44301	80892	86	176405
290157	302573	21574	23	52345
16994	13368	67644	67	136420
185827	194816	14616	18	44926
46063	117533	117367	93	184434
16809	139922	43783	4	8933
298553	212216	31928	52	111399
128763	279280	56743	4	13218
74684	249883	23310	44	96349
37195	93743	127012	126	254077
122443	134094	56224	3	10456
208036	61895	57372	71	134031
110514	140302	86454	4	13911
96513	47508	77951	104	200011
218243	242587	30346	69	141768
258034	310384	88858	30	64925
87124	53435	42003	4	11696
160167	160384	21266	6	13306
61814	17674	63550	12	28466
303498	311124	34720	24	54614
9489	138127	99666	79	166302
142756	180475	22717	5	14149
284358	89033	41226	54	111819
32597	31636	21821	79	133810
261353	225197	42209	11	18583
258257	52019	51270	4	11451
208013	150140	26452	27	57501
207956	160928	48677	8	19285
214854	165451	20222	25	52763
258923	144352	58483	20	48760
214058	177200	16894	6	14334
65525	229457	48399	14	34307
187435	195226	9322	3	5985
253571	216604	98457	83	175867
106505	231752	57216	12	27829
17077	181671	33133	20	46609
17111	79604	42592	31	67203
99587	85245	152557	152	289056
188585	55817	63493	70	143125
176643	101410	43450	24	52646
167074	278282	15489	4	8613
132094	31884	42830	15	26026
90960	32533	69196	102	137142
27084	292352	111570	35	75543
94935	122554	159066	142	292505
109226	128118	162806	138	287609
243928	118078	98507	89	177873
71214	217516	25587	24	54061
8067	302946	30315	5	15199
185161	108020	42346	67	125779
23898	104573	71734	105	190231
146909	192394	24655	19	43552
302511	198754	34971	17	41303
104678	297697	61850	26	52965
223790	177899	34632	63	72089
140074	251588	50646	13	25437
66436	180067	121600	59	73597
196206	299339	8166	6	13755
270433	112586	137219	167	269710
217839	65965	39757	65	117550
39483	261775	54277	6	15660
25436	249853	109782	21	49991
310966	253926	97374	101	197465
272634	186966	37673	4	11418
310622	205435	22074	62	123542
2849	189672	57706	56	103201
207994	197490	39323	117	166980
270579	42387	103065	138	204100
311123	246895	25119	19	29369
84912	34042	62796	43	75057
201122	151171	30404	47	92995
132254	302431	55217	87	122587
163655	256290	123590	120	200727
223243	77523	41474	55	103664
274317	125728	111626	174	251904
77930	132291	76263	6	13378
203163	114526	62823	78	150953
189230	173906	19015	27	46338
109712	264539	69877	80	143602
55574	77951	119164	57	104954
1725	14868	12287	9	17252
237749	132809	25954	7	15234
160169	208597	19004	8	15826
113654	14526	75671	11	23159
